episode,timestep,reward, averagate_reward_100
7117, 377280, 95.6111, 113.8059
7133, 378240, 95.6576, 115.0284
7149, 379200, 95.6829, 113.8093
7164, 380160, 95.7265, 113.9304
7180, 381120, 95.7516, 113.3119
7195, 382080, 95.7978, 113.5436
7210, 383040, 95.8425, 113.7613
7225, 384000, 95.8903, 114.1604
7241, 384960, 95.9257, 113.3267
7256, 385920, 95.972, 115.2455
7271, 386880, 96.0154, 115.5
7286, 387840, 96.0621, 117.1018
7301, 388800, 96.1081, 117.0708
7315, 389760, 96.1501, 117.2752
7330, 390720, 96.2018, 117.5382
7345, 391680, 96.2471, 118.669
7360, 392640, 96.2856, 118.229
7374, 393600, 96.3281, 118.4186
7389, 394560, 96.3689, 118.2033
7404, 395520, 96.4139, 118.1956
7418, 396480, 96.4529, 117.9078
7433, 397440, 96.4953, 117.3962
7448, 398400, 96.5406, 117.418
7463, 399360, 96.5884, 118.1808
7478, 400320, 96.6272, 117.7808
7493, 401280, 96.6658, 117.7487
7508, 402240, 96.7077, 117.6279
7523, 403200, 96.7364, 116.667
7538, 404160, 96.7826, 117.0015
7552, 405120, 96.8231, 116.9383
7567, 406080, 96.8637, 116.6236
7582, 407040, 96.9081, 116.9572
7597, 408000, 96.9481, 117.2217
7612, 408960, 96.9892, 117.1904
7626, 409920, 97.0307, 118.4956
7641, 410880, 97.0701, 118.1614
7656, 411840, 97.1056, 117.6149
7670, 412800, 97.1482, 118.0084
7686, 413760, 97.178, 116.8208
7700, 414720, 97.2183, 117.1105
7715, 415680, 97.261, 117.2767
7731, 416640, 97.301, 116.6801
7745, 417600, 97.3429, 117.3404
7760, 418560, 97.3849, 117.8769
7775, 419520, 97.4266, 118.1604
7790, 420480, 97.4651, 118.594
7805, 421440, 97.5062, 118.5601
7820, 422400, 97.5392, 117.8047
7834, 423360, 97.5777, 118.2785
7849, 424320, 97.6215, 118.257
7863, 425280, 97.6619, 118.541
7878, 426240, 97.7007, 118.3739
7893, 427200, 97.7248, 117.4136
7908, 428160, 97.7652, 117.3968
7922, 429120, 97.8028, 117.9458
7937, 430080, 97.8449, 118.1476
7951, 431040, 97.8823, 117.8377
7967, 432000, 97.9084, 116.4487
7981, 432960, 97.9451, 116.5009
7996, 433920, 97.9838, 117.7723
8010, 434880, 98.0196, 117.7382
8024, 435840, 98.06, 118.0219
8039, 436800, 98.0962, 117.6065
8053, 437760, 98.1332, 117.6461
8067, 438720, 98.1709, 119.0893
8082, 439680, 98.1967, 118.0394
8097, 440640, 98.2409, 118.6039
8111, 441600, 98.2775, 118.705
8126, 442560, 98.3044, 117.5382
8141, 443520, 98.3461, 117.9342
8156, 444480, 98.3734, 117.016
8171, 445440, 98.3953, 115.5889
8185, 446400, 98.4311, 116.6649
8199, 447360, 98.4673, 116.4165
8213, 448320, 98.5071, 116.6913
8228, 449280, 98.5357, 116.8196
8242, 450240, 98.5714, 116.728
8257, 451200, 98.594, 116.3571
8271, 452160, 98.6326, 118.0293
8285, 453120, 98.6721, 118.3942
8299, 454080, 98.7116, 118.7375
8314, 455040, 98.7522, 118.646
8328, 456000, 98.7923, 119.9123
8342, 456960, 98.8166, 119.0281
8356, 457920, 98.8566, 120.7125
8370, 458880, 98.8924, 120.5826
8384, 459840, 98.932, 120.716
8398, 460800, 98.9683, 120.5654
8412, 461760, 99.0055, 120.6176
8426, 462720, 99.0427, 120.395
8440, 463680, 99.0744, 121.0263
8454, 464640, 99.1077, 120.5847
8468, 465600, 99.145, 120.7819
8481, 466560, 99.1821, 120.8867
8495, 467520, 99.2207, 121.1129
8509, 468480, 99.2575, 121.2079
8522, 469440, 99.2953, 121.4795
8536, 470400, 99.3309, 121.9412
8551, 471360, 99.3518, 120.7027
8565, 472320, 99.3839, 120.3586
8579, 473280, 99.4231, 120.2718
8592, 474240, 99.4559, 120.1459
8607, 475200, 99.4838, 119.2309
8620, 476160, 99.5193, 119.05
8634, 477120, 99.5571, 119.215
8648, 478080, 99.5933, 120.4817
8661, 479040, 99.6297, 121.5566
8675, 480000, 99.6659, 121.4642
8689, 480960, 99.7036, 121.4855
8703, 481920, 99.7265, 120.8984
8716, 482880, 99.7594, 121.4389
8731, 483840, 99.7859, 120.2676
8744, 484800, 99.8186, 120.1959
8758, 485760, 99.8422, 119.0016
8772, 486720, 99.8775, 118.9304
8785, 487680, 99.9094, 118.7072
8798, 488640, 99.9451, 120.119
8812, 489600, 99.9823, 120.2772
8825, 490560, 100.0152, 121.4275
8838, 491520, 100.051, 121.65
8852, 492480, 100.0728, 121.7618
8865, 493440, 100.1077, 121.8355
8878, 494400, 100.1435, 122.2174
8892, 495360, 100.1616, 120.6882
8906, 496320, 100.1931, 120.2045
8920, 497280, 100.2154, 118.8942
8934, 498240, 100.2522, 118.8407
8947, 499200, 100.2752, 118.1375
8961, 500160, 100.3102, 119.1485
8974, 501120, 100.3461, 119.4331
8988, 502080, 100.3682, 119.5834
9001, 503040, 100.3886, 118.9044
9014, 504000, 100.4217, 120.2547
9027, 504960, 100.4576, 120.4154
9040, 505920, 100.4938, 120.4802
9053, 506880, 100.5301, 122.0453
9066, 507840, 100.5666, 122.2885
9079, 508800, 100.6019, 122.4522
9091, 509760, 100.6368, 124.1392
9104, 510720, 100.672, 125.5083
9116, 511680, 100.7052, 125.7669
9129, 512640, 100.738, 125.5724
9142, 513600, 100.7603, 124.3426
9155, 514560, 100.7935, 124.1704
9167, 515520, 100.8273, 124.1796
