episode,timestep,ep_reward,ep_len,success,level,success_rate,range_min,range_max,action_std
2124,98222,111.977,81,0,2,0.233,0.825,1.375,0.600
2125,98422,136.801,200,0,2,0.233,0.825,1.375,0.600
2126,98548,156.171,126,0,2,0.233,0.825,1.375,0.600
2127,98672,128.316,124,0,2,0.233,0.825,1.375,0.600
2128,98834,160.588,162,0,2,0.233,0.825,1.375,0.600
2129,99001,144.555,167,0,2,0.233,0.825,1.375,0.600
2130,99130,155.688,129,0,2,0.200,0.825,1.375,0.600
2131,99342,132.318,212,0,2,0.200,0.825,1.375,0.600
2132,99446,97.486,104,0,2,0.200,0.825,1.375,0.600
2133,99559,156.521,113,0,2,0.200,0.825,1.375,0.600
2134,99650,108.460,91,0,2,0.200,0.825,1.375,0.600
2135,99780,142.820,130,0,2,0.167,0.825,1.375,0.600
2136,99909,120.432,129,0,2,0.133,0.825,1.375,0.600
2137,99975,102.771,66,1,2,0.167,0.825,1.375,0.600
2138,100074,136.782,99,0,2,0.133,0.825,1.375,0.600
2139,100326,155.651,252,0,2,0.100,0.825,1.375,0.600
2140,100389,100.224,63,1,2,0.133,0.825,1.375,0.600
2141,100511,140.456,122,0,2,0.100,0.825,1.375,0.600
2142,100637,146.151,126,0,2,0.100,0.825,1.375,0.600
2143,100800,123.093,163,0,2,0.100,0.825,1.375,0.600
2144,100985,173.351,185,0,2,0.100,0.825,1.375,0.600
2145,101113,153.089,128,0,2,0.100,0.825,1.375,0.600
2146,101193,102.861,80,0,2,0.067,0.825,1.375,0.600
2147,101290,138.013,97,1,2,0.100,0.825,1.375,0.600
2148,101494,135.571,204,0,2,0.100,0.825,1.375,0.600
2149,101655,185.127,161,0,2,0.100,0.825,1.375,0.600
2150,101833,150.740,178,0,2,0.100,0.825,1.375,0.600
2151,101983,148.126,150,0,2,0.100,0.825,1.375,0.600
2152,102186,203.260,203,0,2,0.100,0.825,1.375,0.600
2153,102362,126.395,176,0,2,0.100,0.825,1.375,0.600
2154,102559,135.125,197,0,2,0.100,0.825,1.375,0.600
2155,102712,185.373,153,0,2,0.100,0.825,1.375,0.600
2156,102917,152.820,205,0,2,0.100,0.825,1.375,0.600
2157,103072,149.142,155,0,2,0.100,0.825,1.375,0.600
2158,103330,204.082,258,0,2,0.100,0.825,1.375,0.600
2159,103358,18.212,28,0,2,0.100,0.825,1.375,0.600
2160,103420,97.942,62,1,2,0.133,0.825,1.375,0.600
2161,103560,159.688,140,0,2,0.133,0.825,1.375,0.600
2162,103756,143.274,196,0,2,0.133,0.825,1.375,0.600
2163,103957,138.499,201,0,2,0.133,0.825,1.375,0.600
2164,104099,119.293,142,0,2,0.133,0.825,1.375,0.600
2165,104303,154.767,204,0,2,0.133,0.825,1.375,0.600
2166,104365,85.451,62,0,2,0.133,0.825,1.375,0.600
2167,104567,177.101,202,0,2,0.100,0.825,1.375,0.600
2168,104665,113.283,98,0,2,0.100,0.825,1.375,0.600
2169,104739,113.361,74,1,2,0.133,0.825,1.375,0.600
2170,104790,69.115,51,0,2,0.100,0.825,1.375,0.600
2171,104964,168.958,174,0,2,0.100,0.825,1.375,0.600
2172,105116,129.700,152,0,2,0.100,0.825,1.375,0.600
2173,105292,139.736,176,0,2,0.100,0.825,1.375,0.600
2174,105460,182.159,168,0,2,0.100,0.825,1.375,0.600
2175,105669,171.668,209,0,2,0.100,0.825,1.375,0.600
2176,105894,166.263,225,0,2,0.100,0.825,1.375,0.600
2177,105951,94.853,57,1,2,0.100,0.825,1.375,0.600
2178,106009,90.372,58,1,2,0.133,0.825,1.375,0.600
2179,106203,148.070,194,0,2,0.133,0.825,1.375,0.600
2180,106383,128.126,180,0,2,0.133,0.825,1.375,0.600
2181,106529,154.286,146,0,2,0.133,0.825,1.375,0.600
2182,106627,124.491,98,0,2,0.133,0.825,1.375,0.600
2183,106819,134.775,192,0,2,0.133,0.825,1.375,0.600
2184,106878,97.863,59,1,2,0.167,0.825,1.375,0.600
2185,107019,172.385,141,0,2,0.167,0.825,1.375,0.600
2186,107183,180.269,164,0,2,0.167,0.825,1.375,0.600
2187,107251,111.510,68,1,2,0.200,0.825,1.375,0.600
2188,107314,106.133,63,1,2,0.233,0.825,1.375,0.600
2189,107557,164.025,243,0,2,0.233,0.825,1.375,0.600
2190,107740,128.025,183,0,2,0.200,0.825,1.375,0.600
2191,107863,131.048,123,0,2,0.200,0.825,1.375,0.600
2192,107918,88.896,55,1,2,0.233,0.825,1.375,0.600
2193,108151,166.247,233,0,2,0.233,0.825,1.375,0.600
2194,108328,244.109,177,0,2,0.233,0.825,1.375,0.600
2195,108529,116.827,201,0,2,0.233,0.825,1.375,0.600
2196,108711,132.813,182,0,2,0.233,0.825,1.375,0.600
2197,108851,186.005,140,0,2,0.233,0.825,1.375,0.600
2198,109031,160.249,180,0,2,0.233,0.825,1.375,0.600
2199,109127,152.247,96,1,2,0.233,0.825,1.375,0.600
2200,109148,4.197,21,0,2,0.233,0.825,1.375,0.600
2201,109356,136.214,208,0,2,0.233,0.825,1.375,0.600
2202,109591,151.432,235,0,2,0.233,0.825,1.375,0.600
2203,109787,207.189,196,0,2,0.233,0.825,1.375,0.600
2204,109983,192.685,196,0,2,0.233,0.825,1.375,0.600
2205,110264,223.424,281,0,2,0.233,0.825,1.375,0.600
2206,110319,79.843,55,0,2,0.233,0.825,1.375,0.600
2207,110362,44.976,43,0,2,0.200,0.825,1.375,0.600
2208,110410,83.081,48,1,2,0.200,0.825,1.375,0.600
2209,110637,140.310,227,0,2,0.200,0.825,1.375,0.600
2210,110823,194.619,186,0,2,0.200,0.825,1.375,0.600
2211,111033,179.189,210,0,2,0.200,0.825,1.375,0.600
2212,111080,79.808,47,1,2,0.233,0.825,1.375,0.600
2213,111301,166.881,221,0,2,0.233,0.825,1.375,0.600
2214,111469,92.854,168,0,2,0.200,0.825,1.375,0.600
2215,111529,97.813,60,1,2,0.233,0.825,1.375,0.600
2216,111739,172.641,210,0,2,0.233,0.825,1.375,0.600
2217,111833,117.148,94,0,2,0.200,0.825,1.375,0.600
2218,112014,110.938,181,0,2,0.167,0.825,1.375,0.600
2219,112076,96.295,62,1,2,0.200,0.825,1.375,0.600
2220,112246,128.746,170,0,2,0.200,0.825,1.375,0.600
2221,112443,185.493,197,0,2,0.200,0.825,1.375,0.600
2222,112507,86.180,64,0,2,0.167,0.825,1.375,0.600
2223,112704,159.285,197,0,2,0.167,0.825,1.375,0.600
2224,112773,114.016,69,1,2,0.200,0.825,1.375,0.600
2225,112852,127.205,79,1,2,0.233,0.825,1.375,0.600
2226,112909,93.686,57,1,2,0.267,0.825,1.375,0.600
2227,113115,143.173,206,0,2,0.267,0.825,1.375,0.600
2228,113300,159.175,185,0,2,0.267,0.825,1.375,0.600
2229,113322,10.254,22,0,2,0.233,0.825,1.375,0.600
2230,113530,154.271,208,0,2,0.233,0.825,1.375,0.600
2231,113589,103.344,59,1,2,0.267,0.825,1.375,0.600
2232,113718,133.876,129,0,2,0.267,0.825,1.375,0.600
2233,113743,12.560,25,0,2,0.267,0.825,1.375,0.600
2234,113928,151.668,185,0,2,0.267,0.825,1.375,0.600
2235,114154,165.136,226,0,2,0.267,0.825,1.375,0.600
2236,114328,130.436,174,0,2,0.267,0.825,1.375,0.600
2237,114387,98.313,59,1,2,0.300,0.825,1.375,0.600
2238,114622,152.801,235,0,2,0.267,0.825,1.375,0.600
2239,114746,149.066,124,0,2,0.267,0.825,1.375,0.600
2240,114966,185.625,220,0,2,0.267,0.825,1.375,0.600
2241,115109,188.188,143,0,2,0.267,0.825,1.375,0.600
2242,115169,99.873,60,1,2,0.267,0.825,1.375,0.600
2243,115371,133.120,202,0,2,0.267,0.825,1.375,0.600
2244,115549,159.659,178,0,2,0.267,0.825,1.375,0.600
2245,115676,160.920,127,0,2,0.233,0.825,1.375,0.600
2246,115730,81.831,54,0,2,0.233,0.825,1.375,0.600
2247,115905,122.123,175,0,2,0.233,0.825,1.375,0.600
2248,115963,100.040,58,1,2,0.267,0.825,1.375,0.600
2249,116150,145.314,187,0,2,0.233,0.825,1.375,0.600
2250,116203,91.256,53,1,2,0.267,0.825,1.375,0.600
2251,116258,92.835,55,1,2,0.300,0.825,1.375,0.600
2252,116462,149.861,204,0,2,0.300,0.825,1.375,0.600
2253,116646,159.509,184,0,2,0.300,0.825,1.375,0.600
2254,116758,169.606,112,1,2,0.300,0.825,1.375,0.600
2255,116796,44.175,38,0,2,0.267,0.825,1.375,0.600
2256,116845,84.253,49,1,2,0.267,0.825,1.375,0.600
2257,116975,152.491,130,0,2,0.267,0.825,1.375,0.600
2258,117190,142.767,215,0,2,0.267,0.825,1.375,0.600
2259,117359,133.320,169,0,2,0.267,0.825,1.375,0.600
2260,117537,176.552,178,0,2,0.267,0.825,1.375,0.600
2261,117771,163.224,234,0,2,0.233,0.825,1.375,0.600
2262,117827,89.653,56,1,2,0.267,0.825,1.375,0.600
2263,117976,125.992,149,0,2,0.267,0.825,1.375,0.600
2264,118210,172.644,234,0,2,0.267,0.825,1.375,0.600
2265,118339,148.259,129,0,2,0.267,0.825,1.375,0.600
2266,118579,182.045,240,0,2,0.267,0.825,1.375,0.600
2267,118793,174.503,214,0,2,0.233,0.825,1.375,0.600
2268,119012,169.942,219,0,2,0.233,0.825,1.375,0.600
2269,119157,174.707,145,0,2,0.233,0.825,1.375,0.600
2270,119274,136.796,117,0,2,0.233,0.825,1.375,0.600
2271,119402,163.825,128,0,2,0.233,0.825,1.375,0.600
2272,119621,243.507,219,0,2,0.200,0.825,1.375,0.600
2273,119868,153.594,247,0,2,0.200,0.825,1.375,0.600
2274,120049,153.306,181,0,2,0.200,0.825,1.375,0.600
2275,120176,175.050,127,0,2,0.200,0.825,1.375,0.600
2276,120362,163.507,186,0,2,0.200,0.825,1.375,0.600
2277,120553,237.355,191,0,2,0.200,0.825,1.375,0.600
2278,120691,168.931,138,0,2,0.167,0.825,1.375,0.600
2279,120918,166.245,227,0,2,0.167,0.825,1.375,0.600
2280,121092,190.073,174,0,2,0.133,0.825,1.375,0.600
2281,121279,172.757,187,0,2,0.100,0.825,1.375,0.600
2282,121514,199.865,235,0,2,0.100,0.825,1.375,0.600
2283,121648,179.763,134,0,2,0.100,0.825,1.375,0.600
2284,121780,169.937,132,0,2,0.067,0.825,1.375,0.600
2285,121835,85.401,55,1,2,0.100,0.825,1.375,0.600
2286,122092,176.587,257,0,2,0.067,0.825,1.375,0.600
2287,122244,173.274,152,0,2,0.067,0.825,1.375,0.600
2288,122477,150.090,233,0,2,0.067,0.825,1.375,0.600
2289,122618,182.696,141,0,2,0.067,0.825,1.375,0.600
2290,122788,151.760,170,0,2,0.067,0.825,1.375,0.600
2291,122903,166.976,115,1,2,0.100,0.825,1.375,0.600
2292,123054,172.992,151,0,2,0.067,0.825,1.375,0.600
2293,123288,244.135,234,0,2,0.067,0.825,1.375,0.600
2294,123480,208.967,192,0,2,0.067,0.825,1.375,0.600
2295,123693,176.993,213,0,2,0.067,0.825,1.375,0.600
2296,123841,173.674,148,0,2,0.067,0.825,1.375,0.600
2297,123994,130.903,153,0,2,0.067,0.825,1.375,0.600
2298,124198,217.293,204,0,2,0.067,0.825,1.375,0.600
2299,124396,187.049,198,0,2,0.067,0.825,1.375,0.600
2300,124457,100.679,61,1,2,0.100,0.825,1.375,0.600
2301,124661,179.670,204,0,2,0.100,0.825,1.375,0.600
2302,124802,185.657,141,0,2,0.100,0.825,1.375,0.600
2303,124993,181.751,191,0,2,0.100,0.825,1.375,0.600
2304,125146,205.598,153,0,2,0.100,0.825,1.375,0.600
2305,125269,169.964,123,0,2,0.100,0.825,1.375,0.600
2306,125320,87.030,51,1,2,0.133,0.825,1.375,0.600
2307,125540,202.955,220,0,2,0.133,0.825,1.375,0.600
2308,125614,123.791,74,1,2,0.167,0.825,1.375,0.600
2309,125805,210.935,191,0,2,0.167,0.825,1.375,0.600
2310,125999,259.330,194,0,2,0.167,0.825,1.375,0.600
2311,126275,225.392,276,0,2,0.167,0.825,1.375,0.600
2312,126417,147.600,142,0,2,0.167,0.825,1.375,0.600
2313,126481,100.472,64,1,2,0.200,0.825,1.375,0.600
2314,126752,233.165,271,0,2,0.200,0.825,1.375,0.600
2315,127028,357.174,276,0,2,0.167,0.825,1.375,0.600
2316,127102,100.638,74,0,2,0.167,0.825,1.375,0.600
2317,127243,202.642,141,1,2,0.200,0.825,1.375,0.600
2318,127408,210.232,165,0,2,0.200,0.825,1.375,0.600
2319,127511,141.608,103,1,2,0.233,0.825,1.375,0.600
2320,127735,169.325,224,0,2,0.233,0.825,1.375,0.600
2321,127950,161.137,215,0,2,0.200,0.825,1.375,0.600
2322,128177,249.642,227,0,2,0.200,0.825,1.375,0.600
2323,128387,243.696,210,0,2,0.200,0.825,1.375,0.600
2324,128445,94.601,58,1,2,0.233,0.825,1.375,0.600
2325,128644,174.376,199,0,2,0.233,0.825,1.375,0.600
2326,128872,174.172,228,0,2,0.233,0.825,1.375,0.600
2327,129155,309.731,283,0,2,0.233,0.825,1.375,0.600
2328,129362,222.951,207,0,2,0.233,0.825,1.375,0.600
2329,129549,159.074,187,0,2,0.233,0.825,1.375,0.600
2330,129650,119.427,101,0,2,0.200,0.825,1.375,0.600
2331,129720,114.957,70,1,2,0.233,0.825,1.375,0.600
2332,129998,280.105,278,0,2,0.233,0.825,1.375,0.600
2333,130228,266.818,230,0,2,0.233,0.825,1.375,0.600
2334,130283,90.863,55,1,2,0.267,0.825,1.375,0.600
2335,130507,255.738,224,0,2,0.267,0.825,1.375,0.600
2336,130562,88.185,55,1,2,0.267,0.825,1.375,0.600
2337,130703,203.685,141,1,2,0.300,0.825,1.375,0.600
2338,130940,280.236,237,0,2,0.267,0.825,1.375,0.600
2339,131169,256.950,229,0,2,0.267,0.825,1.375,0.600
2340,131421,226.217,252,0,2,0.267,0.825,1.375,0.600
2341,131550,149.874,129,0,2,0.267,0.825,1.375,0.600
2342,131675,139.544,125,0,2,0.267,0.825,1.375,0.600
2343,131845,180.185,170,0,2,0.233,0.825,1.375,0.600
2344,131932,133.797,87,1,2,0.267,0.825,1.375,0.600
2345,132045,178.029,113,1,2,0.300,0.825,1.375,0.600
2346,132257,201.958,212,0,2,0.300,0.825,1.375,0.600
2347,132432,145.844,175,0,2,0.267,0.825,1.375,0.600
2348,132440,0.914,8,0,2,0.267,0.825,1.375,0.600
2349,132641,238.437,201,0,2,0.233,0.825,1.375,0.600
2350,132747,145.200,106,0,2,0.233,0.825,1.375,0.600
2351,132920,171.982,173,0,2,0.233,0.825,1.375,0.600
2352,133115,234.818,195,0,2,0.233,0.825,1.375,0.600
2353,133209,142.125,94,1,2,0.267,0.825,1.375,0.600
2354,133354,162.903,145,0,2,0.233,0.825,1.375,0.600
2355,133577,253.588,223,0,2,0.233,0.825,1.375,0.600
2356,133770,233.239,193,0,2,0.233,0.825,1.375,0.600
2357,134066,239.049,296,0,2,0.233,0.825,1.375,0.600
2358,134385,300.303,319,0,2,0.233,0.825,1.375,0.600
2359,134606,190.602,221,0,2,0.233,0.825,1.375,0.600
2360,134746,187.221,140,0,2,0.233,0.825,1.375,0.600
2361,135026,250.868,280,0,2,0.200,0.825,1.375,0.600
2362,135336,367.513,310,0,2,0.200,0.825,1.375,0.600
2363,135648,380.803,312,0,2,0.200,0.825,1.375,0.600
2364,135804,176.064,156,0,2,0.167,0.825,1.375,0.600
2365,136013,200.224,209,0,2,0.167,0.825,1.375,0.600
2366,136226,238.504,213,0,2,0.133,0.825,1.375,0.600
2367,136481,303.737,255,0,2,0.100,0.825,1.375,0.600
2368,136649,175.155,168,0,2,0.100,0.825,1.375,0.600
2369,136844,187.485,195,0,2,0.100,0.825,1.375,0.600
2370,137017,213.451,173,0,2,0.100,0.825,1.375,0.600
2371,137132,165.237,115,1,2,0.133,0.825,1.375,0.600
2372,137201,106.543,69,1,2,0.167,0.825,1.375,0.600
2373,137427,231.432,226,0,2,0.167,0.825,1.375,0.600
2374,137660,242.092,233,0,2,0.133,0.825,1.375,0.600
2375,137799,175.796,139,0,2,0.100,0.825,1.375,0.600
2376,137863,86.949,64,0,2,0.100,0.825,1.375,0.600
2377,138105,285.424,242,0,2,0.100,0.825,1.375,0.600
2378,138425,322.466,320,0,2,0.100,0.825,1.375,0.600
2379,138459,24.483,34,0,2,0.100,0.825,1.375,0.600
2380,138819,285.805,360,0,2,0.100,0.825,1.375,0.600
2381,139006,166.667,187,0,2,0.100,0.825,1.375,0.600
2382,139242,222.539,236,0,2,0.100,0.825,1.375,0.600
2383,139456,241.121,214,0,2,0.067,0.825,1.375,0.600
2384,139529,104.559,73,1,2,0.100,0.825,1.375,0.600
2385,139596,98.310,67,1,2,0.133,0.825,1.375,0.600
2386,139956,397.059,360,0,2,0.133,0.825,1.375,0.600
2387,140075,167.377,119,0,2,0.133,0.825,1.375,0.600
2388,140244,193.087,169,0,2,0.133,0.825,1.375,0.600
2389,140361,174.747,117,1,2,0.167,0.825,1.375,0.600
2390,140622,184.383,261,0,2,0.167,0.825,1.375,0.600
2391,140741,153.513,119,0,2,0.167,0.825,1.375,0.600
2392,140924,174.079,183,0,2,0.167,0.825,1.375,0.600
2393,141040,124.650,116,0,2,0.167,0.825,1.375,0.600
2394,141400,330.369,360,0,2,0.167,0.825,1.375,0.600
2395,141691,247.002,291,0,2,0.167,0.825,1.375,0.600
2396,141758,102.129,67,1,2,0.200,0.825,1.375,0.600
2397,141986,211.982,228,0,2,0.200,0.825,1.375,0.600
2398,142236,225.882,250,0,2,0.200,0.825,1.375,0.600
2399,142522,293.705,286,0,2,0.200,0.825,1.375,0.600
2400,142725,195.583,203,0,2,0.200,0.825,1.375,0.600
2401,142867,192.776,142,1,2,0.200,0.825,1.375,0.600
2402,143055,183.128,188,0,2,0.167,0.825,1.375,0.600
2403,143107,92.989,52,1,2,0.200,0.825,1.375,0.600
2404,143178,79.593,71,0,2,0.200,0.825,1.375,0.600
2405,143501,261.533,323,0,2,0.200,0.825,1.375,0.600
2406,143631,178.853,130,1,2,0.233,0.825,1.375,0.600
2407,143867,160.629,236,0,2,0.233,0.825,1.375,0.600
2408,143929,92.971,62,1,2,0.267,0.825,1.375,0.600
2409,144126,176.598,197,0,2,0.267,0.825,1.375,0.600
2410,144297,165.800,171,0,2,0.267,0.825,1.375,0.600
2411,144426,172.167,129,0,2,0.267,0.825,1.375,0.600
2412,144621,262.354,195,1,2,0.300,0.825,1.375,0.600
2413,144811,139.311,190,0,2,0.300,0.825,1.375,0.600
2414,145074,249.330,263,0,2,0.267,0.825,1.375,0.600
2415,145277,131.787,203,0,2,0.233,0.825,1.375,0.600
2416,145555,258.894,278,0,2,0.233,0.825,1.375,0.600
2417,145915,338.478,360,0,2,0.233,0.825,1.375,0.600
2418,146175,252.434,260,0,2,0.233,0.825,1.375,0.600
2419,146325,124.114,150,0,2,0.200,0.825,1.375,0.600
2420,146557,236.081,232,0,2,0.200,0.825,1.375,0.600
2421,146628,105.482,71,1,2,0.233,0.825,1.375,0.600
2422,146970,378.898,342,0,2,0.233,0.825,1.375,0.600
2423,147330,320.966,360,0,2,0.233,0.825,1.375,0.600
2424,147428,124.135,98,0,2,0.233,0.825,1.375,0.600
2425,147729,325.503,301,0,2,0.233,0.825,1.375,0.600
2426,147818,119.419,89,1,2,0.233,0.825,1.375,0.600
2427,148099,255.332,281,0,2,0.233,0.825,1.375,0.600
2428,148433,318.903,334,0,2,0.233,0.825,1.375,0.600
2429,148793,339.370,360,0,2,0.233,0.825,1.375,0.600
2430,148925,136.976,132,0,2,0.233,0.825,1.375,0.600
2431,148984,90.285,59,1,2,0.233,0.825,1.375,0.600
2432,149191,162.889,207,0,2,0.233,0.825,1.375,0.600
2433,149485,300.227,294,0,2,0.200,0.825,1.375,0.600
2434,149603,131.553,118,0,2,0.200,0.825,1.375,0.600
2435,149872,287.147,269,0,2,0.200,0.825,1.375,0.600
2436,150214,236.164,342,0,2,0.167,0.825,1.375,0.600
2437,150429,200.879,215,0,2,0.167,0.825,1.375,0.600
2438,150742,309.508,313,0,2,0.133,0.825,1.375,0.600
2439,150827,105.645,85,0,2,0.133,0.825,1.375,0.600
2440,150975,129.728,148,0,2,0.133,0.825,1.375,0.600
2441,151218,213.732,243,0,2,0.133,0.825,1.375,0.600
2442,151461,200.266,243,0,2,0.100,0.825,1.375,0.600
2443,151582,153.497,121,0,2,0.100,0.825,1.375,0.600
2444,151646,105.353,64,1,2,0.133,0.825,1.375,0.600
2445,151785,156.141,139,0,2,0.133,0.825,1.375,0.600
2446,151855,102.897,70,1,2,0.167,0.825,1.375,0.600
2447,151913,97.155,58,1,2,0.200,0.825,1.375,0.600
2448,152169,181.555,256,0,2,0.200,0.825,1.375,0.600
2449,152339,209.488,170,0,2,0.200,0.825,1.375,0.600
2450,152529,252.591,190,0,2,0.200,0.825,1.375,0.600
2451,152585,88.549,56,1,2,0.200,0.825,1.375,0.600
2452,152812,174.527,227,0,2,0.200,0.825,1.375,0.600
2453,153099,277.642,287,0,2,0.200,0.825,1.375,0.600
2454,153194,120.021,95,0,2,0.200,0.825,1.375,0.600
2455,153554,258.995,360,0,2,0.200,0.825,1.375,0.600
2456,153914,261.752,360,0,2,0.167,0.825,1.375,0.600
2457,154274,314.801,360,0,2,0.167,0.825,1.375,0.600
2458,154353,116.467,79,1,2,0.200,0.825,1.375,0.600
2459,154442,130.441,89,1,2,0.233,0.825,1.375,0.600
2460,154802,240.809,360,0,2,0.233,0.825,1.375,0.600
2461,154855,56.195,53,0,2,0.200,0.825,1.375,0.600
2462,155215,349.210,360,0,2,0.200,0.825,1.375,0.600
2463,155264,78.013,49,0,2,0.200,0.825,1.375,0.600
2464,155452,158.830,188,0,2,0.200,0.825,1.375,0.600
2465,155536,125.624,84,1,2,0.233,0.825,1.375,0.600
2466,155863,255.869,327,0,2,0.233,0.825,1.375,0.600
2467,156223,301.188,360,0,2,0.233,0.825,1.375,0.600
2468,156583,307.297,360,0,2,0.233,0.825,1.375,0.600
2469,156864,268.074,281,0,2,0.233,0.825,1.375,0.600
2470,157210,254.739,346,0,2,0.233,0.825,1.375,0.600
2471,157570,340.704,360,0,2,0.233,0.825,1.375,0.600
2472,157930,323.014,360,0,2,0.233,0.825,1.375,0.600
2473,158065,179.778,135,1,2,0.267,0.825,1.375,0.600
2474,158131,110.322,66,1,2,0.267,0.825,1.375,0.600
2475,158491,284.598,360,0,2,0.267,0.825,1.375,0.600
2476,158613,188.080,122,1,2,0.267,0.825,1.375,0.600
2477,158703,106.523,90,0,2,0.233,0.825,1.375,0.600
2478,158778,106.250,75,0,2,0.233,0.825,1.375,0.600
2479,158919,180.678,141,0,2,0.233,0.825,1.375,0.600
2480,158974,73.970,55,0,2,0.233,0.825,1.375,0.600
2481,159258,302.861,284,0,2,0.200,0.825,1.375,0.600
2482,159389,154.324,131,0,2,0.200,0.825,1.375,0.600
2483,159703,340.477,314,0,2,0.200,0.825,1.375,0.600
2484,160063,291.445,360,0,2,0.200,0.825,1.375,0.600
2485,160423,294.389,360,0,2,0.200,0.825,1.375,0.600
2486,160497,80.067,74,0,2,0.200,0.825,1.375,0.600
2487,160857,276.377,360,0,2,0.200,0.825,1.375,0.600
2488,161217,307.231,360,0,2,0.167,0.825,1.375,0.600
2489,161496,298.300,279,0,2,0.133,0.825,1.375,0.600
2490,161856,312.041,360,0,2,0.133,0.825,1.375,0.600
2491,162216,248.880,360,0,2,0.133,0.825,1.375,0.600
2492,162576,295.441,360,0,2,0.133,0.825,1.375,0.600
2493,162818,226.425,242,0,2,0.133,0.825,1.375,0.600
2494,162869,90.104,51,1,2,0.167,0.825,1.375,0.600
2495,163166,263.899,297,0,2,0.133,0.825,1.375,0.600
2496,163293,179.593,127,1,2,0.167,0.825,1.375,0.600
2497,163373,119.866,80,1,2,0.200,0.825,1.375,0.600
2498,163700,326.830,327,0,2,0.200,0.825,1.375,0.600
2499,164004,302.235,304,0,2,0.200,0.825,1.375,0.600
2500,164014,2.208,10,0,2,0.200,0.825,1.375,0.600
2501,164311,368.474,297,0,2,0.200,0.825,1.375,0.600
2502,164447,175.618,136,0,2,0.200,0.825,1.375,0.600
2503,164711,292.068,264,0,2,0.167,0.825,1.375,0.600
2504,165071,299.020,360,0,2,0.133,0.825,1.375,0.600
2505,165431,348.156,360,0,2,0.133,0.825,1.375,0.600
2506,165464,37.333,33,0,2,0.100,0.825,1.375,0.600
2507,165824,317.019,360,0,2,0.100,0.825,1.375,0.600
2508,166184,291.788,360,0,2,0.100,0.825,1.375,0.600
2509,166229,58.700,45,0,2,0.100,0.825,1.375,0.600
2510,166589,315.486,360,0,2,0.100,0.825,1.375,0.600
2511,166949,327.823,360,0,2,0.100,0.825,1.375,0.600
2512,167234,272.901,285,0,2,0.100,0.825,1.375,0.600
2513,167310,98.783,76,0,2,0.100,0.825,1.375,0.600
2514,167670,364.051,360,0,2,0.100,0.825,1.375,0.600
2515,167771,156.125,101,1,2,0.133,0.825,1.375,0.600
2516,168131,296.521,360,0,2,0.133,0.825,1.375,0.600
2517,168203,117.282,72,1,2,0.167,0.825,1.375,0.600
2518,168293,130.115,90,1,2,0.200,0.825,1.375,0.600
2519,168653,340.043,360,0,2,0.200,0.825,1.375,0.600
2520,168875,257.172,222,0,2,0.200,0.825,1.375,0.600
2521,169235,335.417,360,0,2,0.200,0.825,1.375,0.600
2522,169595,287.147,360,0,2,0.200,0.825,1.375,0.600
2523,169955,290.172,360,0,2,0.200,0.825,1.375,0.600
2524,170006,92.114,51,1,2,0.200,0.825,1.375,0.600
2525,170366,357.046,360,0,2,0.200,0.825,1.375,0.600
2526,170726,355.080,360,0,2,0.167,0.825,1.375,0.600
2527,171086,324.313,360,0,2,0.133,0.825,1.375,0.600
2528,171321,248.766,235,0,2,0.133,0.825,1.375,0.600
2529,171681,366.375,360,0,2,0.133,0.825,1.375,0.600
2530,172041,340.913,360,0,2,0.133,0.825,1.375,0.600
2531,172111,109.235,70,1,2,0.167,0.825,1.375,0.600
2532,172471,276.722,360,0,2,0.167,0.825,1.375,0.600
2533,172831,279.165,360,0,2,0.167,0.825,1.375,0.600
2534,173191,294.256,360,0,2,0.167,0.825,1.375,0.600
2535,173551,298.161,360,0,2,0.167,0.825,1.375,0.600
2536,173911,309.761,360,0,2,0.167,0.825,1.375,0.600
2537,173953,60.995,42,0,2,0.167,0.825,1.375,0.600
2538,174313,298.054,360,0,2,0.167,0.825,1.375,0.600
2539,174573,242.270,260,0,2,0.167,0.825,1.375,0.600
2540,174933,265.041,360,0,2,0.167,0.825,1.375,0.600
2541,175293,266.629,360,0,2,0.167,0.825,1.375,0.600
2542,175653,401.186,360,0,2,0.167,0.825,1.375,0.600
2543,175981,243.270,328,0,2,0.167,0.825,1.375,0.600
2544,176276,222.806,295,0,2,0.167,0.825,1.375,0.600
2545,176636,335.810,360,0,2,0.133,0.825,1.375,0.600
2546,176996,305.691,360,0,2,0.133,0.825,1.375,0.600
2547,177356,311.122,360,0,2,0.100,0.825,1.375,0.600
2548,177527,188.142,171,0,2,0.067,0.825,1.375,0.600
2549,177673,183.530,146,0,2,0.067,0.825,1.375,0.600
2550,178033,338.101,360,0,2,0.067,0.825,1.375,0.600
2551,178393,350.594,360,0,2,0.067,0.825,1.375,0.600
2552,178753,358.722,360,0,2,0.067,0.825,1.375,0.600
2553,179113,290.285,360,0,2,0.067,0.825,1.375,0.600
2554,179473,233.093,360,0,2,0.033,0.825,1.375,0.600
2555,179833,322.258,360,0,2,0.033,0.825,1.375,0.600
2556,180193,295.377,360,0,2,0.033,0.825,1.375,0.600
2557,180553,289.619,360,0,2,0.033,0.825,1.375,0.600
2558,180913,327.309,360,0,2,0.033,0.825,1.375,0.600
2559,181088,185.370,175,0,2,0.033,0.825,1.375,0.600
