episode,timestep,reward
2385, 435360, 116.3135
2388, 435840, 78.3858
2390, 436320, 79.0263
2392, 436800, 105.1076
2394, 437280, 96.0358
2396, 437760, 113.256
2398, 438240, 85.4136
2400, 438720, 104.9787
2403, 439200, 45.3915
2405, 439680, 134.5396
2408, 440160, 102.0196
2411, 440640, 129.8882
2413, 441120, 158.7692
2415, 441600, 100.0563
2417, 442080, 139.8357
2419, 442560, 140.6055
2421, 443040, 124.1179
2425, 443520, 98.5182
2428, 444000, 60.0424
2432, 444480, 95.1104
2434, 444960, 57.6016
2436, 445440, 145.0921
2439, 445920, 79.7616
2443, 446400, 83.7636
2445, 446880, 104.2469
2448, 447360, 115.0841
2450, 447840, 137.1612
2454, 448320, 96.4023
2456, 448800, 101.1841
2458, 449280, 122.7981
2460, 449760, 150.1918
2463, 450240, 79.2118
2465, 450720, 150.4998
2468, 451200, 105.2033
2472, 451680, 64.6298
2475, 452160, 98.1788
2478, 452640, 108.4041
2480, 453120, 140.9847
2482, 453600, 144.287
2484, 454080, 152.3822
2487, 454560, 87.0357
2489, 455040, 84.7606
2491, 455520, 152.159
2493, 456000, 131.6227
2495, 456480, 146.9738
2497, 456960, 80.6582
2501, 457440, 86.0895
2504, 457920, 84.2887
2507, 458400, 112.7345
2509, 458880, 96.726
2514, 459360, 71.5363
2518, 459840, 82.7148
2521, 460320, 90.2336
2523, 460800, 163.153
2525, 461280, 102.5573
2528, 461760, 98.4025
2530, 462240, 145.26
2532, 462720, 77.2071
2535, 463200, 113.6017
2537, 463680, 157.522
2541, 464160, 87.1634
2543, 464640, 118.573
2546, 465120, 105.1588
2549, 465600, 102.796
2551, 466080, 146.3962
2554, 466560, 93.6409
2558, 467040, 55.9969
2564, 467520, 53.2639
2569, 468000, 65.769
2571, 468480, 130.7507
2573, 468960, 122.041
2576, 469440, 95.5733
2578, 469920, 90.2948
2580, 470400, 140.8512
2582, 470880, 142.9825
2584, 471360, 105.3035
2586, 471840, 155.2618
2590, 472320, 84.6849
2592, 472800, 157.1133
2594, 473280, 119.7761
2596, 473760, 96.7431
2599, 474240, 97.4801
2601, 474720, 136.0464
2603, 475200, 149.5514
2605, 475680, 161.6715
2607, 476160, 147.7149
2609, 476640, 142.9913
2611, 477120, 144.2338
2613, 477600, 84.7717
2615, 478080, 124.4378
2617, 478560, 139.2246
2619, 479040, 113.8134
2622, 479520, 112.2128
2624, 480000, 141.1736
2626, 480480, 133.9247
2628, 480960, 111.4319
2630, 481440, 85.7908
2632, 481920, 146.844
2634, 482400, 139.8158
2636, 482880, 148.6491
2638, 483360, 108.764
2640, 483840, 144.2675
2642, 484320, 151.4898
2644, 484800, 158.0177
2646, 485280, 156.176
2649, 485760, 93.7399
2651, 486240, 158.9696
2654, 486720, 91.2875
2656, 487200, 150.2678
2659, 487680, 91.5323
2661, 488160, 137.2156
2663, 488640, 78.2908
2665, 489120, 129.5623
2668, 489600, 130.4085
2670, 490080, 81.2602
2672, 490560, 95.0762
2675, 491040, 116.0136
2677, 491520, 172.2837
2679, 492000, 143.1742
2681, 492480, 111.6196
2683, 492960, 124.9454
2685, 493440, 143.0039
2687, 493920, 123.3396
2689, 494400, 158.7545
2691, 494880, 84.0283
2694, 495360, 61.4473
2696, 495840, 94.2051
2698, 496320, 150.9617
2700, 496800, 127.7149
2702, 497280, 109.1039
2704, 497760, 129.9208
2707, 498240, 119.3805
2709, 498720, 110.612
2711, 499200, 132.1959
2713, 499680, 149.7796
2716, 500160, 85.3817
2718, 500640, 91.1082
2720, 501120, 96.6581
2722, 501600, 109.6035
2724, 502080, 88.9175
2726, 502560, 101.613
2729, 503040, 107.7507
2731, 503520, 138.0948
2733, 504000, 139.6355
2735, 504480, 118.068
2737, 504960, 151.0185
2739, 505440, 127.129
2741, 505920, 74.0461
2743, 506400, 136.1656
2745, 506880, 150.1307
2747, 507360, 143.2059
2749, 507840, 64.6
2751, 508320, 143.9486
2754, 508800, 89.6265
2756, 509280, 156.5412
2758, 509760, 137.7483
2760, 510240, 108.8275
2762, 510720, 134.0504
2764, 511200, 141.9001
2767, 511680, 122.7475
2769, 512160, 147.3564
2771, 512640, 123.0157
